id	match	title	describe_en	url
1303	partial	Bone marrow germinal center - 2.	Bone marrow core biopsy at intermediate power shows a dense lymphoid aggregate composed predominantly of small, mature-appearing lymphocytes with round hyperchromatic nuclei. The central area is slightly looser with interspersed red cells and small vessels; distinct germinal center cells (centroblasts, tingible-body macrophages) are not clearly resolved at this magnification. No large atypical cells or sheets of blasts are identified. Findings are suggestive of a benign lymphoid aggregate/follicle; immunohistochemistry (CD20, CD3, CD10, BCL6, BCL2) would help confirm a reactive germinal center.	https://imagebank.hematology.org/image/1303/bone-marrow-germinal-center--2?type=upload
1310	partial	Acute megakaryocytic leukemia - 1.	Low-power view of a smear, most consistent with peripheral blood or a hemodiluted aspirate, shows numerous nucleated cells that aggregate into small cohesive clusters distributed among red cells, with frequent smudged cells in the background. At this magnification the clustered cells appear to be blasts with dark round nuclei and scant cytoplasm, but cytoplasmic blebs, granules and nucleoli cannot be evaluated. Clumping of blasts is a recognized feature of megakaryoblasts; in a patient with Down syndrome, the findings are suggestive of myeloid leukemia associated with Down syndrome, pending high-power review and flow cytometry for CD41/CD61.	https://imagebank.hematology.org/image/1310/acute-megakaryocytic-leukemia--1?type=upload
1326	partial	Amyloidosis: Acquired Factor X Deficiency - 1.	Clinical photograph of hair-bearing skin shows multiple flat, irregular red-purple purpuric macules and ecchymoses with a streaky, linear arrangement and scattered petechiae. The lesions do not appear raised or necrotic. In systemic AL amyloidosis, cutaneous bleeding results from vascular fragility due to amyloid infiltration of vessel walls and can be aggravated by acquired factor X deficiency from adsorption of factor X onto amyloid fibrils. The photograph is not diagnostic by itself; confirmation requires tissue Congo red staining, a prolonged PT and aPTT with low factor X activity, and a monoclonal protein work-up.	https://imagebank.hematology.org/image/1326/amyloidosis-acquired-factor-x-deficiency--1?type=upload
13267	partial	ALCL with completed erythrophagocytosis	Section (H&E) shows a cellular infiltrate with abundant red cells and small dark nucleated cells. Scattered large cells with abundant eosinophilic cytoplasm and round, vesicular nuclei with small nucleoli are present. Centrally, a large cell with a thick cytoplasmic rim contains a large vacuole filled with pale granular debris, consistent with digested phagocytosed red cells. The image alone cannot establish lineage of the phagocytic cell; in the given context, findings are consistent with anaplastic large cell lymphoma with tumor-cell erythrophagocytosis, which should be confirmed by CD30 and ALK immunohistochemistry.	https://imagebank.hematology.org/image/13267/alcl-with-completed-erythrophagocytosis?type=upload
1329	partial	Amyloidosis: Acquired Factor X Deficiency - 3.	Peripheral blood smear shows red cells of fairly uniform size, many of which contain small, dense, dark inclusions most consistent with Howell-Jolly bodies; occasional target-like cells are also seen. Lymphocytes and scattered platelets are present, and no circulating plasma cells or schistocytes are identified in this field. The low image resolution limits distinction from Pappenheimer bodies or stain precipitate. In a patient with systemic AL amyloidosis, these findings suggest functional hyposplenism from splenic amyloid infiltration; the smear itself is not diagnostic of amyloidosis or factor X deficiency.	https://imagebank.hematology.org/image/1329/amyloidosis-acquired-factor-x-deficiency--3?type=upload
1330	partial	Amyloidosis: Acquired Factor X Deficiency - 4.	Bone marrow aspirate smear shows trilineage hematopoiesis with a centrally placed megakaryocyte and scattered mature-appearing plasma cells (arrows) with eccentric nuclei, clumped chromatin, and perinuclear hofs. The plasma cells lack prominent nucleoli or atypical forms, and a precise percentage cannot be estimated from a single field. No extracellular amyloid is evident on the smear. In a patient with amyloidosis, these findings support an underlying plasma cell dyscrasia; clonality should be established by kappa/lambda immunohistochemistry or flow cytometry, and acquired factor X deficiency is a laboratory finding that cannot be assessed morphologically.	https://imagebank.hematology.org/image/1330/amyloidosis-acquired-factor-x-deficiency--4?type=upload
13325	partial	Lymphocytosis: T-cell large granular lymphocyte leukemia	Peripheral blood smear shows normocytic red cells with mild anisocytosis and no significant polychromasia. A large lymphocyte with abundant cytoplasm containing coarse azurophilic granules is present, alongside two small mature lymphocytes without visible granules. Fine dark dots overlie many red cells and the background, favored to represent stain precipitate rather than basophilic stippling. In a patient with chronic anemia, large granular lymphocytes raise the possibility of T-cell large granular lymphocytic leukemia with associated pure red cell aplasia; a single field cannot establish lymphocytosis, and flow cytometry (CD3+, CD8+, CD57+, CD16+) with TCR gene rearrangement studies is required.	https://imagebank.hematology.org/image/13325/lymphocytosis-tcell-large-granular-lymphocyte-leukemia?type=upload
1346	partial	Thrombotic Thrombocytopenic Purpura - 3.	Low-power bone marrow aspirate smear shows a cellular specimen with numerous hematopoietic cells dispersed among red cells. Megakaryocytes are readily identified and appear normal to increased in number, without obvious clustering. Detailed evaluation of erythroid hyperplasia or megakaryocytic morphology requires higher magnification. Findings are consistent with adequate to increased megakaryopoiesis, supporting a peripheral consumptive cause of thrombocytopenia such as thrombotic thrombocytopenic purpura, but are not specific.	https://imagebank.hematology.org/image/1346/thrombotic-thrombocytopenic-purpura--3?type=upload
1348	partial	Thrombotic Thrombocytopenic Purpura - 5.	Bone marrow biopsy section shows a hypercellular marrow with increased megakaryocytes that are dispersed singly without tight clustering or marked atypia. There is a prominent population of small cells with round, dark nuclei consistent with erythroid hyperplasia, together with maturing granulocytic elements. No infiltrative process is identified in this field. Findings are consistent with reactive megakaryocytic and erythroid hyperplasia secondary to peripheral platelet consumption and hemolysis, as seen in thrombotic thrombocytopenic purpura, and are not specific for TTP.	https://imagebank.hematology.org/image/1348/thrombotic-thrombocytopenic-purpura--5?type=upload
1356	partial	Chronic Lymphocytic Leukemia: Thrombocytopenia - 13.	Low-power H&E section of lymphoid tissue, likely spleen given the title context of thrombocytopenia, shows diffuse effacement by a dense infiltrate of small round lymphocytes. Vague paler zones with slightly larger cells suggest proliferation centers, and sinusoidal/vascular spaces containing red cells are interspersed. No normal germinal centers are identified. The findings are consistent with involvement by chronic lymphocytic leukemia/small lymphocytic lymphoma; thrombocytopenia in CLL may reflect immune-mediated destruction, hypersplenism or marrow infiltration, and confirmation of CD5/CD23 co-expression by immunohistochemistry is advised.	https://imagebank.hematology.org/image/1356/chronic-lymphocytic-leukemia-thrombocytopenia--13?type=upload
13835	partial	Follicular lymphoma - aspirate	Low-power bone marrow aspirate smear shows a cellular particle containing maturing myeloid and erythroid precursors admixed with small lymphoid cells, one of which is indicated by the arrow. The lymphoid cells have dense nuclei and scant cytoplasm, but nuclear clefts cannot be confidently resolved at this magnification. No increase in blasts is evident. Findings are compatible with, but not in themselves diagnostic of, marrow involvement by follicular lymphoma; flow cytometry for a CD10-positive clonal B-cell population and trephine biopsy for paratrabecular aggregates are required.	https://imagebank.hematology.org/image/13835/follicular-lymphoma--aspirate?type=upload
